scenario_id,op,old_id,new_id,old_text,new_text,note
tb_0549,presentation_added,,tb_0549_c10,,"The response should follow tutoring presentation conventions: address the student in the second person (conversational tutor voice); use clear Markdown structure (e.g., headings, bullets, or sections) where it aids clarity; render mathematical expressions in LaTeX. (Style/presentation only; not a content, diagnosis, or scaffolding skill.)",normalize presentation coverage
tb_0550,presentation_added,,tb_0550_c12,,"The response should follow tutoring presentation conventions: address the student in the second person (conversational tutor voice); use clear Markdown structure (e.g., headings, bullets, or sections) where it aids clarity. (Style/presentation only; not a content, diagnosis, or scaffolding skill.)",normalize presentation coverage
tb_0552,presentation_added,,tb_0552_c08,,"The response should follow tutoring presentation conventions: address the student in the second person (conversational tutor voice); use clear Markdown structure (e.g., headings, bullets, or sections) where it aids clarity. (Style/presentation only; not a content, diagnosis, or scaffolding skill.)",normalize presentation coverage
tb_0557,presentation_added,,tb_0557_c09,,"The response should follow tutoring presentation conventions: address the student in the second person (conversational tutor voice); use clear Markdown structure (e.g., headings, bullets, or sections) where it aids clarity; present code in fenced code blocks with correct syntax. (Style/presentation only; not a content, diagnosis, or scaffolding skill.)",normalize presentation coverage
tb_0558,presentation_added,,tb_0558_c16,,"The response should follow tutoring presentation conventions: address the student in the second person (conversational tutor voice); use clear Markdown structure (e.g., headings, bullets, or sections) where it aids clarity; present code in fenced code blocks with correct syntax. (Style/presentation only; not a content, diagnosis, or scaffolding skill.)",normalize presentation coverage
tb_0559,presentation_added,,tb_0559_c10,,"The response should follow tutoring presentation conventions: address the student in the second person (conversational tutor voice); use clear Markdown structure (e.g., headings, bullets, or sections) where it aids clarity; render mathematical expressions in LaTeX. (Style/presentation only; not a content, diagnosis, or scaffolding skill.)",normalize presentation coverage
tb_0560,presentation_added,,tb_0560_c11,,"The response should follow tutoring presentation conventions: address the student in the second person (conversational tutor voice); use clear Markdown structure (e.g., headings, bullets, or sections) where it aids clarity. (Style/presentation only; not a content, diagnosis, or scaffolding skill.)",normalize presentation coverage
tb_0561,presentation_added,,tb_0561_c09,,"The response should follow tutoring presentation conventions: address the student in the second person (conversational tutor voice); use clear Markdown structure (e.g., headings, bullets, or sections) where it aids clarity. (Style/presentation only; not a content, diagnosis, or scaffolding skill.)",normalize presentation coverage
tb_0562,presentation_added,,tb_0562_c08,,"The response should follow tutoring presentation conventions: address the student in the second person (conversational tutor voice); use clear Markdown structure (e.g., headings, bullets, or sections) where it aids clarity; render mathematical expressions in LaTeX. (Style/presentation only; not a content, diagnosis, or scaffolding skill.)",normalize presentation coverage
tb_0563,presentation_added,,tb_0563_c11,,"The response should follow tutoring presentation conventions: address the student in the second person (conversational tutor voice); use clear Markdown structure (e.g., headings, bullets, or sections) where it aids clarity; render mathematical expressions in LaTeX. (Style/presentation only; not a content, diagnosis, or scaffolding skill.)",normalize presentation coverage
tb_0567,presentation_added,,tb_0567_c07,,"The response should follow tutoring presentation conventions: address the student in the second person (conversational tutor voice); use clear Markdown structure (e.g., headings, bullets, or sections) where it aids clarity; present code in fenced code blocks with correct syntax. (Style/presentation only; not a content, diagnosis, or scaffolding skill.)",normalize presentation coverage
tb_0571,presentation_added,,tb_0571_c07,,"The response should follow tutoring presentation conventions: address the student in the second person (conversational tutor voice); use clear Markdown structure (e.g., headings, bullets, or sections) where it aids clarity; render mathematical expressions in LaTeX. (Style/presentation only; not a content, diagnosis, or scaffolding skill.)",normalize presentation coverage
tb_0572,presentation_added,,tb_0572_c07,,"The response should follow tutoring presentation conventions: address the student in the second person (conversational tutor voice); use clear Markdown structure (e.g., headings, bullets, or sections) where it aids clarity; render mathematical expressions in LaTeX. (Style/presentation only; not a content, diagnosis, or scaffolding skill.)",normalize presentation coverage
